RestaurantID,Name,Phone,Address,City,State
9400,Starbucks,,"1455 Ocean Drive, Suite 100, Miami Beach, FL 33139",Miami Beach,FL
9401,DanesFamous,(561) 927-3263,"916 SE 5th Avenue, Delray Beach, FL 33483",Delray Beach,FL
9402,Papa John's,305-362-1300,"15428 NW 77th Ct, Hialeah, FL 33016",Hialeah,FL
9403,Batting Cage Sports Bar,7863346868.00,"1704 NW 7th Street, Miami, FL 33125",Miami,FL
9404,Wendy's,904-291-1157,"2530 Blanding Blvd, Middleburg, FL 32068",Middleburg,FL
9405,Rosa Mexicano,305-531-5609,"1111 Lincoln Rd, Miami Beach, FL 33139-2452",Miami Beach,FL
9406,Kfc,305-642-6169,"720 NW 37th Ave, Miami, FL 33125",Miami,FL
9407,Largo Bar & Grill,305-374-9706,"401 Biscayne Blvd, Ste S203, Miami, FL 33132-1979",Miami,FL
9408,Technique,954-438-8828,"3221 Enterprise Way, Miramar, FL 33025",Miramar,FL
9409,Los Ranchos Steakhouse,305-552-6767,"125 SW 107th Ave, Miami, FL 33174",Miami,FL
9410,Chinese to Go,305-651-2544,"1520 NE 205th Ter, Miami, FL 33179-2108",Miami,FL
9411,Mr. Pasta's Catering & Gourmet Foods,305-661-5200,"7188 SW 47th Street, Miami, FL 33155",Miami,FL
9412,Outback Steakhouse,(305) 558-6868,"15490 NW 77TH Ct, Hialeah, FL 33016-5823",Hialeah,FL
9413,Carmela's Pizza and Wine Bar,+1 561-626-2800,"4050 US Highway 1, Suite 307, Jupiter, FL 33477",Jupiter,FL
9414,Little Lotus,(305) 533-2700,"25 N Miami Ave, Ste 107, Miami, FL 33130",Miami,FL
9415,Finnegan's Road,(305) 538-7997,"942 Lincoln Rd, Miami Beach, FL 33139",Miami Beach,FL
9416,Damn Good Food,727-935-4815,"875 E Klosterman Rd, Tarpon Springs, FL 34689",Tarpon Springs,FL
9417,China Delight Chinese Restaurant,(305) 559-9992,"13911 SW 42nd St, Ste 111, Miami, FL 33175",Miami,FL
9418,Taco Heat,(786) 308-1657,"Miami, FL 33125",Miami,FL
9419,Daily Bread Marketplace,(305) 856-0363,"2400 SW 27th St, Miami, FL 33133-2236",Miami,FL
9420,"30124 Coffee House
- CLOSED",352-468-1125,"370 SW 2nd Way, Waldo, FL",Waldo,FL
9421,Victorino's sub & pizza,305-220-1242,"10548 Sw 8 St, Miami, FL 33174",Miami,FL
9422,Oasis Cafe,(305) 674-7676,"976 41st St, Miami, FL 33127",Miami,FL
9423,Brio Tuscan Grill,(305) 234-0012,"8888 SW 136 St, The Falls, Miami, FL 33176",Miami,FL
9424,Fusion 77 Miami,305-397-8948,"5700 Collins Ave, Miami Beach, FL 33140-2314",Miami Beach,FL
9425,European Corner,(321) 459-0101,"777 East Merritt Island Cswy., #255, Merritt Island, FL 32952",,FL
9426,Publix Deli Miracle Mile,Website,"415 21st Street, Vero Beach, FL",Vero Beach,FL
9427,Quiznos,305-382-6701,"13710 SW 56th St, Miami, FL 33175",Miami,FL
9428,Paradise Sweets,,"709 Gulf Way, Suite 100, Saint Pete Beach, FL",Saint Pete Beach,FL
9429,Chipotle Mexican Grill,,"1780 Stirling rd ste 106, Hollywood, FL",Hollywood,FL
9430,Vino's in the Grove,(305) 442-8840,"3409 Main Highway, Miami, FL 33133",Miami,FL
9431,JOHN PAUL Custom Cuisine,5617892799.00,"301 NE 3RD Ave, Delray Beach, FL 33444",Delray Beach,FL
9432,"Roe's Place
- CLOSED",Website,"2364 Keystone Road, Tarpon Springs, FL",Tarpon Springs,FL
9433,Sunset Bakery and Cafeteria,305-279-7888,"8788 Sw 72nd St, Miami, FL 33173",Miami,FL
9434,Domino's Pizza,305-623-8999,"17854 Nw 27th Ave, Opa Locka, FL 33056",Opa Locka,FL
9435,McDonald's,(305) 270-6040,"8841 SW 107th Ave, Miami, FL 33176",Miami,FL
9436,Michael Mina 74,+1 305-674-4636,"4441 Collins Avenue, Miami Beach, FL 33410",Miami Beach,FL
9437,Starbucks,,"1500 US Hwy 41 By-Pass South, Sivertsen Commercial Bldg., Venice, FL 34293",Venice,FL
9438,Ming Tree Garden,(850) 926-9888,"3278 Crawfordville Hwy Ste E, Crawfordville, FL 32327-3139",Crawfordville,FL
9439,Vallarta's,(813) 987-2720,"9255 North 56th Street, Temple Terrace, FL 33617",Temple Terrace,FL
9440,Little Caesars Pizza,305-279-2236,"11728 SW 104th St, Miami, FL 33186-3601",Miami,FL
9441,Dimendiva,7862854320.00,"99 Nw 183rd Street Suite#240, Miami, FL 33169",Miami,FL
9442,Steak 'n Shake,+1 863-648-1440,"3906 S Florida Ave, Lakeland, FL 33813",Lakeland,FL
9443,Power Smoothie Hammocks,(305) 382-2616,"10201 Hammocks Blvd Ste 139, Ste 132, Miami, FL 33196",Miami,FL
9444,Red Lobster,863-294-8844,"230 Cypress Gardens Blvd, Winter Haven, FL 33880-4346",Winter Haven,FL
9445,Quiznos,(305) 830-2107,"19925 NW 2nd Ave, Miami, FL 33169",Miami,FL
9446,Papa's Dinner,(352) 394-4474,"626 E Highway 50, Clermont, FL 34711",Clermont,FL
9447,KFC,(305) 633-8397,"6195 NW 27th Ave, Miami, FL 33142",Miami,FL
9448,Tung-tung,(813) 989-9991,"10829 N 56TH St, Tampa, FL 33617-3646",Tampa,FL
9449,Pine Island Bagels Incorporated,954-475-7177,"8902 W State Road 84, Davie, FL 33324-4411",Davie,FL
9450,FMG Palencia,(305) 545-5414,"901 NW 17th St, Ste E, Miami, FL 33136",Miami,FL
9451,La Bottega Italiana,(305) 538-7818,"Collins Ave 1434, Miami Beach, FL 33139",Miami Beach,FL
9452,Great American Grill,1-954-438-7700,"14501 Hotel Road, Hilton Garden Inn Ft. Lauderdale SW/Miramar, Miramar, FL",Miramar,FL
9453,Cozy Corner Cafe,(321) 452-0305,"2425 N Courtenay Pkwy Ste 108, Merritt Island, FL 32953",,FL
9454,Prime Sushi,(305) 534-0551,"726 Arthur Godfrey Rd, Miami Beach, FL 33140",Miami Beach,FL
9455,La Fogata,(305) 630-2600,"8732 Mills Dr, Miami, FL 33183-4808",Miami,FL
9456,La Patagonia Argentina,(305) 443-1668,"4802 NW 7th St, Miami, FL 33126-2102",Miami,FL
9457,Romano's Macaroni Grill,(305) 477-6676,"8700 NW 18 Terrace, Miami, FL 33172",Miami,FL
9458,La Perla Del Rincon Del Mar,,"13744 Southwest 152nd Street, Miami, FL",Miami,FL
9459,Holiday Bakery & Cafe,(305) 646-6982,"501 Marlins Way, #1, Miami, FL 33125",Miami,FL
9460,Cafe Mineiro,(954) 426-1129,"800 S Federal Hwy, Deerfield Beach, FL 33441",Deerfield Beach,FL
9461,84 Diner & Lounge,954-423-1787,"11432 W State Road 84, Davie, FL 33325-4008",Davie,FL
9462,Sun 'N Lake of Sebring,863-382-7936,"5223 Sun N Lake Blvd, Sebring, FL 33872-2133",Sebring,FL
9463,J&J Raw Bar,561- 272-3390,"632 E Atlantic Ave, Delray Beach, FL 33483-5326",Delray Beach,FL
9464,Cantina Grill At Kendall Village,(305) 596-2525,"10471 N Kendall Dr, Miami, FL 33176",Miami,FL
9465,Cafe Avanti,(305) 538-4400,"732 Arthur Godfrey Rd, Miami Beach, FL 33140-3414",Miami Beach,FL
9466,Halley's Cafe,(305) 278-8771,"12500 SW 130th St, Ste 1, Miami, FL 33186",Miami,FL
9467,Southern Charm Kitchen,352-505-5553,"1714 SE Hawthorne Rd, Gainesville, FL 32641",Gainesville,FL
9468,Burger House,(305) 705-0333,"19208 W Dixie Hwy, Miami, FL 33180",Miami,FL
9469,China Wok,941-488-1988,"1445 E Venice Ave, Venice, FL 34292",Venice,FL
9470,Doma Polo Bistro,3054000588.00,"900 Biscayne Blvd, Miami, FL 33132",Miami,FL
9471,Savvy Jack's Southern Gourmet,(813) 914-8804,"11401 N 56TH St Ste 22, Tampa, FL 33617-2260",Tampa,FL
9472,Jah-Net's Jamaican Cuisine,(305) 685-0012,"15042 NW 7th Ave, Miami, FL 33168",Miami,FL
9473,Big City Cafe,+1 321-301-4420,"2137 N. Courtenay Pkwy, Ste 28, Merritt Island, FL 32953",,FL
9474,Paradise Cafe,786-428-0536,"19575 Biscayne Blvd, Ste 1417, Miami, FL 33180",Miami,FL
9475,Subway,954-426-8288,"1101 S Military Trl, Deerfield Beach, FL 33442-7645",Deerfield Beach,FL
9476,Osteria Sapori,7542275961.00,"1544 SE 3 CT, Deerfield Beach, FL 33441",Deerfield Beach,FL
9477,Anthony's Coal Fire Pizza,Website,"Miami Lakes Drive, Miami Lakes, FL",Miami Lakes,FL
9478,Popeyes Chicken and Biscuits,(772) 562-1791,"8909 20th St, Vero Beach, FL 32966",Vero Beach,FL
9479,Subway,(305) 696-0496,"2525 NW 62nd St, Ste 1312, Miami, FL 33147",Miami,FL
9480,Planet Sushi,305 631 2552,"26 Sw 8th Street, Miami, FL 33130",Miami,FL
9481,Hotspot Diner,863-940-2024,"1625 Shepherd Rd, Lakeland, FL 33811-2122",Lakeland,FL
9482,"Umami burger, miami beach",13056724334.00,"1080 Alton Road, Miami Beach, FL",Miami Beach,FL
9483,Cold Stone Creamery,(305) 233-3456,"12536 SW 120th St, Miami, FL 33186",Miami,FL
9484,Panera Bread,(813) 661-4449,"3482 Lithia Pinecrest Rd, Valrico, FL 33596-6301",Valrico,FL
9485,El Tamarindo,(305) 693-3997,"10117 NW 27th Ave, Miami, FL 33147",Miami,FL
9486,Saucy 'Stache,(786) 245-3683,"4882 SW 75 Avenue, Miami, FL 33155",Miami,FL
9487,"Raphael
- CLOSED",(305) 673 1139,"530 Lincoln Rd Ste 100, Miami Beach, FL 33139-2989 (Formerly Cafe Papillon)",Miami Beach,FL
9488,Perkins Restaurant & Bakery,(863) 875-0620,"6005 Cypress Gardens Blvd, Winter Haven, FL 33884-4115",Winter Haven,FL
9489,El Farito Restaurant,(305) 634-0688,"3300 NW South River Dr, Miami, FL 33142",Miami,FL
9490,Latin American Bayside Cafe,(305) 577-3344,"401 Biscayne Blvd., R106, Miami, FL 33132-1924",Miami,FL
9491,Cafe by Encore,(386) 734-3685,"2010 E International Speedway Blvd, DeLand, FL 32724",DeLand,FL
9492,Plum Tree Chinese Restaurant,772-562-7818,"4165 9th St SW, Ste 102, Vero Beach, FL 32968",Vero Beach,FL
9493,Boston Market,954-421-9111,"1802 W Hillsboro Blvd, Deerfield Beach, FL 33442-1402",Deerfield Beach,FL
9494,Chili's,863-688-6210,"3750 Lakeside Village Ct, Lakeland, FL 33803",Lakeland,FL
9495,"Parrilla's Latin Grill
- CLOSED",(954) 434-2202,"5195 S University Dr, Davie, FL 33328-4508",Davie,FL
9496,Cove Restaurant & Lounge,(954) 421-9272,"1755 SE 3RD Ct, Deerfield Beach, FL 33441-4420",Deerfield Beach,FL
9497,Church's Chicken,,"141 South Federal Highway, Dania Beach, FL",Dania Beach,FL
9498,VERO'S LATIN FUSION,(772) 492-8917,"1785 OLD DIXIE HWY, Vero Beach, FL 32960",Vero Beach,FL
9499,Cobalt Restaurant and Lounge - Vero Beach Hotel and Spa,772.469.1060,"3500 Ocean Drive, Vero Beach, FL 32963",Vero Beach,FL
9500,Healthy Express,(813) 654-8480,"3414 Culbreath Rd, Valrico, FL 33596-7301",Valrico,FL
9501,Dj's Beach Deli & Mart,561-455-4758,"1130 E Atlantic Ave, Delray Beach, FL 33483-6936",Delray Beach,FL
9502,Chef Vincent Restaurant,,"736 Ocean Drive Grder 3521, 33139 Miami Beach, Miami, FL",Miami,FL
9503,La Uchirena Rapid Food USA,305-599-9399,"7880 NW 52nd St, Doral, FL 33166-4742",Doral,FL
9504,Sonny's Real Pit Bar-B-Q,772-770-4190,"5001 20th Street, Vero Beach, FL 32960",Vero Beach,FL
9505,Yaya's Miami Sushi & Seafood,+1 305-392-0033,"1148 SW 27th Ave, Miami, FL 33135",Miami,FL
9506,Pizza Hut,305-255-2100,"14433 Country Walk Dr, Miami, FL 33186",Miami,FL
9507,La Capital De Los Jugos,13054851688.00,"2401 SW 122nd Ave, Miami, FL",Miami,FL
9508,Little Caesars,904-276-2075,"661 Blanding Blvd, Ste 514, Orange Park, FL 32073-5041",Orange Park,FL
9509,Millers Ale House,,"Lakeland, FL",Lakeland,FL
9510,Dimitri's,(386) 492-2945,"790 S. Atlantic (A1A), Daytona Beach, FL 32119",Daytona Beach,FL
9511,Cascade Restaurant,305-757-2129,"304 NE 79th St, Miami, FL 33138-4860",Miami,FL
9512,Ciro's Italian Restaurant,305-251-4208,"13025 SW 89th Place, Miami, FL 33176",Miami,FL
9513,Sakura Sushi Bar,305-264-4446,"1180 S.W. 57th Ave, Miami, FL 33144",Miami,FL
9514,Joseph's Wine Bar & Cafe,561-272-6100,"200 N.E. 2nd Avenue #107, Delray Beach, FL 33444",Delray Beach,FL
9515,La Bottega on the Bay,3056031003.00,"1800 North Bayshore Drive, Miami, FL 33132",Miami,FL
9516,Mei Li Buffet International,,"810 Cypress Gardens BLVD, Winter Haven, FL",Winter Haven,FL
9517,El Rincon del Coqui,305-724-3917,"Mobile, Miami, FL 33196",Miami,FL
9518,Tom Yum Thai & Sushi Restaurant,727-953-9898,"104 Patricia Ave, Dunedin, FL 34698",Dunedin,FL
9519,La Provence,,"1064 Brickell Avenue, Miami, FL",Miami,FL
9520,Penny Poppins British Bakery & Tea Room,(772) 257 6228,"2060 6th Ave, Vero Beach, FL 32968",Vero Beach,FL
9521,El Amanecer Restaurant and Cafeteria,305-267-8658,"1325 SW 70th Ave, Miami, FL 33144-5424",Miami,FL
9522,Burger King,(305) 382-4842,"11200 SW 137th Ave, Miami, FL 33186",Miami,FL
9523,Starbucks OceanWalk,386 254 0620,"250 N. Atlantic Ave (A1A), Daytona Beach, FL 32118",Daytona Beach,FL
9524,La Tienda Latina,352-367-0022,"2204 SW 13th St, Gainesville, FL 32608-2005",Gainesville,FL
9525,Taco Bell,863-607-6263,"6753 N Church Ave, Mulberry, FL 33860",Mulberry,FL
9526,Nrgize Lifestyle Cafe,954-418-7928,"1000 E Hillsboro Blvd, Deerfield Beach, FL 33441-3628",Deerfield Beach,FL
9527,Ben & Jerry's,(802) 882-1240,"Liberty of the Seas, Royal Caribbean Cruises, Ltd., Miami, FL 33132",Miami,FL
9528,Denny's,(305) 949-5683,"1450 NW 183rd St, Miami, FL 33179",Miami,FL
9529,El Rinconcito Paisa,(305) 228-2636,"12825 SW 42nd St, Miami, FL 33175",Miami,FL
9530,Yummy Asian Grill,(954) 392-8899,"16283 Miramar Pkwy, Miramar, FL 33027",Miramar,FL
9531,On Ocean 7 Cafe,(305) 455-3270,"660 Ocean Drive, Majestic Hotel South Beach, Miami Beach, FL 33139",Miami Beach,FL
9532,Fins at Sharky's,941-786-3068,"1600 Harbor Drive South, Venice, FL 34285",Venice,FL
9533,Wendy's,352-357-5535,"2817 S Bay St, Eustis, FL 32726",Eustis,FL
9534,Chipotle Mexican Grill,954-400-7464,"2110 S University Dr, Davie, FL 33324",Davie,FL
9535,Sioux City Steakhouse,727-845-7347,"8515 Little Rd, New Port Richey, FL 34654",New Port Richey,FL
9536,Hosteria Romana 2,(305) 672-7878,"1230 Ocean Dr, Miami Beach, FL 33139",Miami Beach,FL
9537,The Noodle House,,"4166 Atlantic Blvd, Vero Beach, FL",Vero Beach,FL
9538,Moloko: The Art of Crepe & Coffee,305-572-9336,"3201 N Miami Ave Suite 104, Miami, FL 33127",Miami,FL
9539,Hungry Howie's Pizza,+(1)3059052838,"3206 Grand Ave, Miami, FL 33133",Miami,FL
9540,Dunkin Donuts,(727) 842-1755,"8406 Little Rd, New Port Richey, FL 34654",New Port Richey,FL
9541,Domino's Pizza,941-497-5050,"732 Shamrock Blvd, Venice, FL 34293",Venice,FL
9542,Scampi Grill,772-563-9766,"2054 11th Ave, Vero Beach, FL 32960-6421",Vero Beach,FL
9543,Subway,(352) 669-1311,"391 N Central Ave, ""# Miller"", Umatilla, FL 32784",Umatilla,FL
9544,Asian House,772-778-8829,"5220 US Hwy 1, Ste 101, Vero Beach, FL 32962",Vero Beach,FL
9545,Velvet Room,561.899.0888,"25 NE 2nd Ave, Delray Beach, FL 33444",Delray Beach,FL
9546,John Dough Bakery & Cafe,Website,"8527 Cooper Creek Bld, Sarasota, FL",,FL
9547,La Dolce Vita Pizza,(305) 443-6063,"2717 SW 37th Avenue, Coconut Grove, Miami, FL 33133",Miami,FL
9548,Havana Dreamers Cafe,(727) 807-7990,"3104 Town Ave, Unit 107, New Port Richey, FL 34655",New Port Richey,FL
9549,Joe's Place,305-592-3385,"2491 NW 72nd Ave, Miami, FL 33122",Miami,FL
9550,Green Street Cafe,(305) 444-0244,"3110 Commodore Plaza, Miami, FL 33133-5818",Miami,FL
9551,Chimiking restauran,4078163499.00,"5731 S Orege Blossom Trail, Orlando, FL 32890",Orlando,FL
9552,Taco Bell,305-254-6141,"13550 SW 152nd St, Miami, FL 33177",Miami,FL
9553,Topeka Grille,786-242-8997,"12942 SW 120th St, Miami, FL 33186-4514",Miami,FL
9554,Copperhead Tavern,,"5th Ave, Indialantic, FL",Indialantic,FL
9555,RJ's Wild Wild Wings,8133955937.00,"5130 Gall Blvd, Zephyrhills, FL 33542",Zephyrhills,FL
9556,IHOP,(305) 253-2484,"11927 S Dixie Hwy, Miami, FL 33156",Miami,FL
9557,Machiya Modern Japanese,786-507-5025,"3252 NE 1st Ave, Suite 116, Miami, FL 33137",Miami,FL
9558,Floridita Restaurant,305-443-5342,"4235 W Flagler St, Miami, FL 33134.",Miami,FL
9559,Ceiba Cafe,(305) 758-0040,"280 NW 79th St, Miami, FL 33150",Miami,FL
9560,Kountry Kitchen,,"1749 Old Dixie Highway, Vero Beach, FL",Vero Beach,FL
9561,Robata Japanese Steak House,352-404-9688,"1500 Oakley Seaver Dr, STE #5, Clermont, FL",Clermont,FL
9562,Almazar,,"1665 Southwest 107th Ave, Miami, FL",Miami,FL
9563,Fado Irish Pub and Restaurant,Website,"900 South Miami Ave., Suite 200, Miami, FL",Miami,FL
9564,Wild Bean Cafe,(305) 643-4310,"2445 W Flagler St, Miami, FL 33135",Miami,FL
9565,South Florida Bakery,(305) 256-1777,"14159 SW 144th St, Miami, FL 33186",Miami,FL
9566,Johnny Rocket's,(305) 531-6258,"728 Ocean Dr, South Beach, Miami Beach, FL 33139",Miami Beach,FL
9567,Big Rig,(386) 738-1506,"815 N Spring Garden Ave, DeLand, FL 32720",DeLand,FL
9568,Amici Pizza,(305) 385-5780,"15516 SW 72nd St, Miami, FL 33193",Miami,FL
9569,Balans Restaurant,3055349191.00,"901 S Miami Avenue, Miami, FL 33131",Miami,FL
9570,Dunkin' Donuts Baskin-Robbins,772-692-9992,"4320 NW Federal Hwy, Jensen Beach, FL 34957",Jensen Beach,FL
9571,Pucci's Pizza,305-358-8881,"888 Biscayne Blvd, Miami, FL 33132-1550",Miami,FL
9572,Confucio Express,(305) 424-7370,"2982 Grand Ave, Miami, FL 33133",Miami,FL
9573,Mozzarella,3054718999.00,"7930 NW 36th St. #30, Doral, Miami, FL",Miami,FL
9574,La Granja Deerfield,(954) 725-3304,"535 S Federal Hwy, Deerfield Beach, FL 33441",Deerfield Beach,FL
9575,Lippi Restaurants,+(1)305.579.1888,"600 Brickell Ave., Miami, FL 33131",Miami,FL
9576,Domino's Pizza,386-428-2021,"1844 Renzulli Rd, New Smyrna Beach, FL 32168",New Smyrna Beach,FL
9577,McDonald's,(305) 221-8542,"11990 SW 8th St, Miami, FL 33184",Miami,FL
9578,McDonald's,(305) 262-3961,"5640 NW 7th St, Miami, FL 33126",Miami,FL
9579,Gelato-go Downtown,+1 786-222-4955,"360 SE 1st Street, Miami, FL 33131",Miami,FL
9580,Tongue & Cheek,3057042900.00,"431 Washington Avenue, Miami Beach, FL",Miami Beach,FL
9581,Japanese Restaurant Masamune,954-427-9491,"310 S Federal Hwy, Deerfield Beach, FL 33441-4132",Deerfield Beach,FL
9582,Suzi Squeeez Juice,305. 749. 9875,"5663 Northwest 35th Court, Miami, FL 33142",Miami,FL
9583,Hong Kong House Restaurant,(305) 621-1943,"2784 NW 167th St, Miami Gardens, FL 33054",Miami Gardens,FL
9584,Country Caterers Incorporated,(904) 641-0037,"6217 SE County Rd 21B, Keystone Heights, FL 32656-5856",Keystone Heights,FL
9585,Riverside Cafe,850-925-5668,"69 Riverside Drive, Saint Marks, FL",Saint Marks,FL
9586,Luis Galindo Latin America 2,(305) 227-7002,"10700 NW 24th Ave, Miami, FL",Miami,FL
9587,Five Guys,305-538-3807,"1500 Washington Ave, Miami Beach, FL 33139",Miami Beach,FL
9588,Three's CO Restaurant,(954) 921-4970,"242 E Dania Beach Blvd, Dania Beach, FL 33004-3027",Dania Beach,FL
9589,Orange Leaf,561-451-9800,"9169 W. Atlantic Ave, Delray Beach, FL 33446",Delray Beach,FL
9590,Polo Norte,,"401-499 12th Street, Miami, FL",Miami,FL
9591,Lola's Gourmet,Website,"5597 SW 8th St, Miami, FL",Miami,FL
9592,Soprano's Pizzeria,305-673-4878,"651 Washington Ave, Miami Beach, FL 33139",Miami Beach,FL
9593,China Beach Kosher Restaurant,(305) 534-3034,"3919 Alton Rd., Miami Beach, FL 33140",Miami Beach,FL
9594,La Palomilla On the Beach,(305) 867-4414,"219 71st St, Miami Beach, FL 33141",Miami Beach,FL
9595,Joey's Seafood Shack,+1 772-918-8855,"1800-2 US HWY 1, Vero Beach, FL 32960",Vero Beach,FL
9596,Hiro's Tokyo Steakhouse & Bar,727 943 8032,"39522 US Highway 19 North, Tarpon Springs, FL 34689",Tarpon Springs,FL
9597,Ruby Tuesdays,,"CR 220, Fleming Island, FL 32003",Fleming Island,FL
9598,Soul Vegetarian Restaurant & Catering,850-893-8208,"1205D South Adams Street, Tallahassee, FL 32301",Tallahassee,FL
9599,The Boxcar,7270000000.00,"349-A Main Street, Entrance on the Pinellas Trail, Dunedin, FL 34698",Dunedin,FL
9600,Chipotle Mexican Grill,305-818-7448,"8000 NW 154th St, Hialeah, FL 33016",Hialeah,FL
9601,Essene of The Vine,,"5999 Dundee Road, Suite 300, Winter Haven, FL",Winter Haven,FL
9602,KFC,(727) 734-2217,"956 Patricia Ave, Dunedin, FL 34698",Dunedin,FL
9603,Charm City Burger Company,954-531-0300,"1136 E. Hillsboro Blvd, Deerfield Beach, FL 33441",Deerfield Beach,FL
9604,Nora Pineda Ice Cream,(305) 326-1950,"215 SW 9th Ave Apt 1, Miami, FL 33130",Miami,FL
9605,Domino's Pizza,(305) 661-0003,"6696 Coral Way, Miami, FL 33155",Miami,FL
9606,La Abundancia,(305) 553-5359,"14429 SW 42 Street, Miami, FL",Miami,FL
9607,Angelette's Cajun Kitchen,850-656-1772,"3551 Blair Stone Road, Apt S, Tallahassee, FL 32301-8826",Tallahassee,FL
9608,Isabela's,Website,"1109 Brickell Ave, Miami Marriott Dadeland, Miami, FL 33156",Miami,FL
9609,Moty's Grill,786-287-6688,"Aventura, Miami, FL 33180",Miami,FL
9610,Oysters Restaurant,352.795.2633,"606 NE Hwy 19, Crystal River, FL 34429",Crystal River,FL
9611,Bahama Breeze,305-598-4040,"12395 SW 88th St, Miami, FL 33186-1924",Miami,FL
9612,Wipeouts Grill,904-247-4508,"1585 Atlantic Blvd., Neptune Beach, FL 32266",Neptune Beach,FL
9613,Manolo's Mediterranean Bistro,727-940-5237,"150 East Tarpon Avenue, Tarpon Springs, FL",Tarpon Springs,FL
9614,Wendy's,386-788-4729,"1959 S Ridgewood Ave, Daytona Beach, FL 32119",Daytona Beach,FL
9615,Eden In Eden,305 244 2840,"1248 SW 22nd St, Miami, FL 33145",Miami,FL
9616,Blimpie,305-553-0385,"8190 Bird Rd, Miami, FL 33155",Miami,FL
9617,Pizza Hut,305-252-7300,"19151 S Dixie Hwy, Ste 106, Miami, FL 33157",Miami,FL
9618,Los Perros,(786) 953-6845,"8410 W Flagler St, Miami, FL 33144",Miami,FL
9619,Burger King,305-652-5831,"18750 NW 2nd Ave, Miami, FL 33169",Miami,FL
9620,Lastrada Pizzeria,386-252-2477,"201 Seabreeze Blvd, Daytona Beach, FL 32118-4025",Daytona Beach,FL
9621,Domino's Pizza,305-227-0551,"8737 SW 24th St, Miami, FL 33165",Miami,FL
9622,Choripan Sandwich Shop,(305) 264-8454,"4546 SW 74th Ave, Miami, FL 33155",Miami,FL
9623,"Zushi Asia
- CLOSED",321-327-2947,"147 5th Ave, Indialantic, FL 32903-3153",Indialantic,FL
9624,Smoothie King,(941) 492-3225,"1554 US Highway 41 Byp S, Venice, FL 34293",Venice,FL
9625,Kimberly Ann's Subs,,"6056 S Orange Ave., 407-859-2667, Pine Castle, FL",Pine Castle,FL
9626,Pelican Bar,(386) 254-8200,"100 N Atlantic Ave, Daytona Beach, FL 32118",Daytona Beach,FL
9627,Carillon Lounge,(305) 514-7000,"6801 Collins Ave, Miami Beach, FL 33141",Miami Beach,FL
9628,Oriental Wah Kee Restaurant,(305) 223-9741,"10162 W Flagler St, Miami, FL 33174",Miami,FL
9629,Arby's,305-265-2011,"6760 SW 8th St, Miami, FL 33144",Miami,FL
9630,Islas Canarias,305-649-0440,"285 NW 27th Ave, Miami, FL 33125",Miami,FL
9631,Burger King,305-221-1961,"9675 SW 40th St, Miami, FL 33165",Miami,FL
9632,Cool Beans Tampa,813 491 4306,"2405 Arborwood Dr, Valrico, FL 33596",Valrico,FL
9633,Subway,(305) 377-9112,"201 NW 1st Ave, Miami, FL 33128",Miami,FL
9634,Miam Cafe & Boutique,Website,"2750 NW 3rd Avenue, Suite 21, Miami, FL 33127",Miami,FL
9635,Deli Planet at Flamingo,954-693-5011,"4351 S Flamingo Rd (Chevron Griffin And Flamingo), Davie, FL 33325",Davie,FL
9636,Arby's,727-372-7978,"7125 State Road 54, New Port Richey, FL 34653-6104",New Port Richey,FL
9637,The Well Lounge,(305) 532-1312,"444 West 41st St., Miami Beach, FL 33140",Miami Beach,FL
9638,Miami Springs Golf and Country Club,(305) 805-5180,"650 Curtiss Pkwy, Miami Springs, FL 33166-5264",Miami Springs,FL
9639,"Inca Inca
- CLOSED",(305) 940-0707,"16218 Collins Ave, Miami, FL 33160",Miami,FL
9640,Crossroads American Grille,941-485-7140,"385 US 41 BYPASS NORTH, Venice, FL",Venice,FL
9641,Fairway Pizza Too,727-376-9333,"2337 Seven Springs Blvd, New Port Richey, FL 34655-3912",New Port Richey,FL
9642,LagerHeadz,727-937-6665,"606 N Pinellas Ave, Tarpon Springs, FL 34689-3344",Tarpon Springs,FL
9643,Shoji Sushi,(305) 532-4245,"100 Collins Ave, Miami Beach, FL 33139-7207",Miami Beach,FL
9644,El Arte Bakery,3052217393.00,"8718 SW 40 st, Miami, FL 33165",Miami,FL
9645,Cucu's Nest Bar,305-673-6350,"2805 Collins Ave, Miami Beach, FL 33140",Miami Beach,FL
9646,Orient Chef,Website,"17155 Miramar Pkwy, Miramar, FL",Miramar,FL
9647,Calico Jacks oyster bar,850-385-6653,"2738 Capital Cir NE, Tallahassee, FL 32308",Tallahassee,FL
9648,Burger King,863-946-3331,"585 Us 27 NW, Moore Haven, FL 33471",Moore Haven,FL
9649,Abbey Brewing Company,,"1115 16th, Miami Beach, FL",Miami Beach,FL
9650,La Dinette,(305) 358-5678,"202 SE 1st Ave, Miami, FL 33131",Miami,FL
9651,Belmar Restaurant,(305) 868-1283,"5401 Collins Ave, Ste CU5, Miami Beach, FL 33140",Miami Beach,FL
9652,SushiTaco,305-705-7599,"8481 NW South River Drive, Miami, FL 33166",Miami,FL
9653,Hot Wok,904-278-4088,"1615 County Road 220, Ste 155, Fleming Island, FL 32003",Fleming Island,FL
9654,Cane Fire Grille,305-649-5000,"1201 NW Lejeune Road, Miami Airport Marriott, Miami, FL 33126",Miami,FL
