ListID,MusicID_R,MovieID_R,WineID_R,RestaurantID_R,GiftID_R
2450,46294,534,3304,6647,8470
2451,18804,3447,3199,2008,9519
2452,69209,3555,3014,8887,5524
2453,14361,3930,1360,6430,2730
2454,24346,1062,3903,2370,7203
2455,59028,848,3489,9739,4917
2456,17193,498,60,6904,9420
2457,17341,442,3324,4670,3622
2458,62552,2696,4592,785,3035
2459,17734,2782,4344,1212,6422
2460,22812,2863,4494,5008,4532
2461,42716,3372,3,6257,7580
2462,20451,1262,4763,4446,7844
2463,44724,4045,4109,10060,6201
2464,25580,3870,1835,1184,5508
2465,4424,3341,1978,7148,2995
2466,64403,3692,4043,3494,6393
2467,17108,4925,4839,5425,4018
2468,65944,4349,4968,2324,3880
2469,67368,936,2408,8418,8484
2470,53693,1205,1503,297,5374
2471,58495,1083,1114,8922,2476
2472,35960,3794,1811,8508,8686
2473,57996,4879,2089,9205,9123
2474,63050,987,1103,1149,9105
2475,68872,2397,4847,12554,8657
2476,67114,362,36,3526,7373
2477,61950,1468,616,339,8881
2478,1993,4952,2279,8259,8276
2479,41484,3666,4949,11520,7959
2480,61000,1479,2001,6263,2645
2481,71520,2201,1804,4881,9536
2482,65420,3976,3877,4702,2594
2483,1866,457,1442,462,4025
2484,18626,4550,3680,7078,8379
2485,33232,1879,2128,4167,8647
2486,58286,1592,1760,2866,5942
2487,10711,757,793,245,4106
2488,26104,1681,1149,4627,6138
2489,59959,4916,1826,7486,8362
2490,28016,1028,4520,10189,7455
2491,70187,4356,1053,12475,4623
2492,47587,1241,709,6055,7351
2493,19595,1839,475,8591,5750
2494,34012,2864,1003,1455,6547
2495,42114,647,3823,12081,3213
2496,17426,4337,4921,3759,8008
2497,11500,433,3344,8582,5211
2498,44283,624,2123,9719,5431
2499,16329,1527,1434,4008,8607
2500,7554,2242,205,5277,2510
2501,14185,2451,4930,7893,9123
2502,72792,2706,1416,2638,5006
2503,52593,653,1691,7388,7905
2504,71591,5019,2274,5266,6853
2505,72602,2033,4178,12427,7419
2506,10104,1186,1499,398,3726
2507,68625,4108,264,1246,4083
2508,40441,492,658,4353,3860
2509,29213,5032,3666,3421,8101
2510,6883,3968,3018,2865,3034
2511,15070,4598,1921,11081,4700
2512,52483,4945,21,1270,5414
2513,501,3497,98,11048,6026
2514,14415,2065,555,9615,4679
2515,6370,4541,3316,11220,3599
2516,67382,3863,1621,11370,6693
2517,71247,3149,3028,9930,3643
2518,33871,1035,4720,7676,6257
2519,1741,2288,4244,4095,4533
2520,22397,1360,991,9800,7494
2521,51549,2843,1592,12060,6795
2522,71200,768,4905,6954,6672
2523,11843,3421,3775,5362,7770
2524,24955,1956,3321,12707,2667
2525,37235,2193,317,10843,3837
2526,40228,933,1948,11279,8040
2527,24699,383,4677,7198,8998
2528,36743,3889,214,8744,5857
2529,65417,2028,361,2191,6112
2530,4269,4072,3757,6262,9941
2531,52992,4068,2217,11724,4041
2532,3626,4227,3606,8227,3623
2533,17980,222,2522,4437,9747
2534,54336,1651,2826,11581,2878
2535,46396,3386,4143,8133,3688
2536,45600,2878,926,4934,8328
2537,35635,3027,3778,1203,5566
2538,55722,1018,369,12327,4530
2539,31986,1580,2059,10634,3299
2540,48953,175,2574,11547,7065
2541,49606,1742,3665,99,3604
2542,233,4871,1364,1497,6881
2543,18631,834,1054,9155,3745
2544,68193,3317,2029,5688,7317
2545,39288,3237,1810,9696,8653
2546,52728,3188,12,488,6733
2547,43720,1310,4161,9769,7222
2548,13847,1296,3326,10437,8314
2549,71561,3318,2616,107,4202
2550,4573,901,2660,9663,4220
2551,66854,920,2276,6494,3180
2552,54662,3183,3833,4988,4527
2553,11938,3525,1486,8497,9379
2554,41524,1101,1970,7232,9883
2555,32531,4526,1761,4355,6159
2556,47796,4033,2016,7060,8986
2557,55589,800,1747,5251,9471
2558,7787,3853,3057,3983,3470
2559,38157,3738,2796,8691,6427
2560,312,4716,351,10366,9218
2561,54822,4064,4867,2258,7867
2562,15532,3926,2421,11643,9752
2563,60002,4445,4993,6080,9919
2564,19642,3970,1848,1988,8188
2565,2643,1631,2256,7699,2983
2566,6900,2939,2875,4101,2767
2567,42821,440,865,3446,8604
2568,40403,307,3739,4588,6834
2569,32005,617,2275,7557,5073
2570,7620,3199,2124,606,3733
2571,45651,3105,1603,2252,5074
2572,40480,1523,4071,5931,3793
2573,8750,69,4629,4128,8010
2574,28746,2967,2745,8004,7945
2575,17484,1661,713,5714,7018
2576,26770,2121,4302,109,5929
2577,54513,3308,2173,9647,3226
2578,58390,816,836,2971,3043
2579,25667,2837,2342,9666,4545
2580,16950,4746,797,4014,3403
2581,67169,4174,2007,397,4812
2582,196,2595,2838,11936,9228
2583,6043,4387,3802,10062,8098
2584,72728,3335,1016,1132,8391
2585,42402,4913,2242,5783,2746
2586,13663,2165,4121,6777,5462
2587,2144,2651,4622,8445,7062
2588,74001,1459,3042,8373,3215
2589,29752,4143,660,8791,3528
2590,44040,4702,766,363,3178
2591,37869,709,2295,11843,5899
2592,2443,4351,1602,6318,6948
2593,34263,3063,4710,11283,7747
2594,42739,598,1049,81,7446
2595,12298,1624,1719,6581,6605
2596,36480,1695,1201,4582,8618
2597,14568,4558,1425,762,5117
2598,26840,980,1210,508,4392
2599,40565,2239,2119,589,9083
2600,66465,2259,736,371,7984
2601,47455,489,3934,591,4739
2602,38976,4467,2665,12782,9365
2603,25417,2919,1215,4473,3767
2604,18397,2280,3482,9058,7954
2605,53240,4395,340,9082,8116
2606,56871,2093,2674,12098,3623
2607,22376,3626,2095,12668,8813
2608,50345,2476,889,9324,3463
2609,62370,1645,4039,12236,8158
2610,17788,3528,1315,11457,7869
2611,59142,1020,2264,5989,3156
2612,20216,2366,1096,9069,8814
2613,27673,2672,2371,12007,3671
2614,9923,2228,4974,11200,3801
2615,70721,2374,4002,4164,6759
2616,51393,1554,97,12562,8909
2617,20515,279,1056,191,6927
2618,67570,3255,1107,925,3446
2619,2431,3817,600,12317,3239
2620,32981,3223,2055,8157,3651
2621,11183,335,3688,7090,3040
2622,18564,1189,3290,2495,3433
2623,14514,1450,58,4984,5394
2624,71058,3630,1636,5986,3378
2625,29574,641,4642,8878,9942
2626,4804,1641,1179,2718,2846
2627,3332,656,4635,5327,6214
2628,17493,4940,2478,6630,9816
2629,12056,2271,2435,6056,9587
2630,52863,2549,3566,6157,6053
2631,67228,3762,3045,2332,4110
2632,64365,3957,4307,6676,8736
2633,59591,145,1502,3847,4972
2634,19965,258,4904,6972,3876
2635,18065,506,2626,5242,7322
2636,16868,2900,2610,10742,5113
2637,350,4013,1787,3083,3284
2638,44829,747,2834,11923,3794
2639,2080,3408,727,12268,7183
2640,48572,2217,2058,5807,6612
2641,2528,3651,251,11083,5099
2642,65073,3624,3468,5746,9800
2643,70416,1082,1126,1676,9800
2644,40638,2304,1433,4616,3267
2645,69503,2772,1333,5518,7880
2646,63000,38,1738,8316,6209
2647,42738,4725,3581,8895,8572
2648,42281,1581,2786,3452,9265
2649,37758,1634,1637,11603,3866
2650,61777,4150,1463,10068,8082
2651,38062,956,3920,5744,6113
2652,69393,4030,2792,3115,6103
2653,54752,1975,1604,3855,6175
2654,39120,2815,2892,11066,6813
2655,43040,4918,3355,10874,7005
2656,70891,4433,735,8969,9178
2657,2664,4734,2190,9378,4466
2658,38180,4393,128,11542,9048
2659,64518,3840,3216,5537,9868
2660,65841,542,625,12250,6420
2661,66756,3087,3973,1102,9342
2662,54056,1578,3128,3102,4861
2663,73520,3763,4240,2199,5232
2664,12361,2273,219,6035,5669
2665,54387,3490,375,1158,6039
2666,2211,2120,2858,756,4451
2667,39335,3923,912,532,5125
2668,3412,241,1786,2726,9658
2669,41270,3645,1833,5765,5566
2670,10638,3766,4506,201,6761
2671,14903,1655,2514,1197,4147
2672,20596,607,1146,236,4227
2673,21933,4376,2201,2654,8385
2674,68029,3860,3478,12787,6889
2675,28455,3901,3428,1483,3018
2676,38169,2010,4888,6811,7905
2677,63148,3777,737,6890,5640
2678,65724,2060,2887,2301,4771
2679,58679,4618,769,12459,7814
2680,38342,4144,572,4137,7253
2681,48245,2400,1481,7585,8005
2682,64196,1930,787,3486,9717
2683,65257,1327,260,4215,6242
2684,27899,875,1312,988,3620
2685,11287,352,2212,8399,6146
2686,44907,4614,4552,10038,4341
2687,27116,3948,1840,6388,2868
2688,44891,4662,4872,9528,7291
2689,30594,3009,1240,3658,8660
2690,62084,226,443,1797,9258
2691,70208,2092,1936,10371,7686
2692,68242,389,2253,9534,9002
2693,66415,4470,4342,10052,3477
2694,52338,4968,682,9438,5124
2695,55290,3202,3567,2253,3551
2696,51778,1677,4035,2349,7059
2697,51461,1203,4860,12197,7580
2698,8990,3078,4094,4748,6843
2699,35328,1194,721,1677,9433
2700,58417,3349,2600,7663,5913
2701,69777,1233,304,10930,4663
2702,67127,3938,4128,1492,9251
2703,45698,3418,3300,720,5359
2704,25305,3674,2623,1928,9092
2705,68918,3876,3505,22,2910
2706,54563,1842,822,10022,8377
2707,9924,2206,2170,11262,5608
2708,11048,3686,3165,8747,6613
2709,60227,3116,2312,9584,7211
2710,66583,4206,4825,10111,9484
2711,58073,37,1582,4142,9941
2712,43818,3485,4566,1716,5765
2713,4861,4961,4449,2318,7590
2714,49002,2597,2980,1499,4826
2715,17656,1436,1020,11440,4332
2716,62568,1809,1873,807,9737
2717,46231,2934,3554,813,9715
2718,69837,4323,904,2747,9433
2719,11228,1798,1268,1406,3854
2720,66819,109,3135,5659,6769
2721,2540,179,4023,2895,7091
2722,52773,3076,2112,9424,7505
2723,17082,2608,1520,412,9767
2724,41184,418,3242,9432,8034
2725,11311,812,807,12573,3129
2726,53407,4249,1212,3598,9689
2727,27526,326,2361,8383,6423
2728,22302,2898,2351,8122,2945
2729,24127,1438,4692,10911,6383
2730,7345,893,2415,4043,4302
2731,41907,3906,3988,5235,6609
2732,34689,2997,4587,6120,6576
2733,66452,3637,4194,4257,2865
2734,42787,1453,2153,7685,8295
2735,59308,188,428,11227,4551
2736,15984,173,4553,12360,9824
2737,72825,1731,2759,1662,7689
2738,15655,358,433,12456,6292
2739,24126,124,19,8568,9263
2740,63206,4300,2236,11315,4833
2741,8215,1994,2701,10361,6847
2742,41267,2036,3961,10584,9500
2743,36470,469,4649,6223,5743
2744,43999,2680,1886,11669,7090
2745,15868,760,229,12508,2789
2746,63780,4915,1163,11533,9527
2747,14336,4944,1966,131,3177
2748,33226,1898,3426,894,7930
2749,1316,3627,1462,9185,5101
2750,29438,3536,924,4259,2989
2751,21885,4004,4577,6943,5102
2752,60266,3389,3317,2091,9223
2753,37290,3629,699,7776,6731
2754,35504,4912,2740,2770,9086
2755,54173,515,949,3405,7220
2756,12725,204,3438,4661,5393
2757,73107,690,3379,9114,3442
2758,55395,2619,66,4725,5299
2759,61204,3509,1648,9153,7134
2760,45931,3585,943,2249,7955
2761,46117,1227,3006,2193,5616
2762,2164,1728,2983,135,4657
2763,44742,994,44,3851,8424
2764,24088,2181,4739,10292,6708
2765,65596,4472,3110,6760,7023
2766,58661,2467,18,7304,6081
2767,40848,3612,993,8917,6182
2768,69989,2501,1116,11836,4551
2769,28903,3985,2652,2819,4516
2770,69349,1039,952,6326,9841
2771,70898,3507,1977,1454,5107
2772,43260,711,4965,1380,7687
2773,9879,4008,4271,1084,9702
2774,33426,1550,4765,6196,4325
2775,31924,3163,518,7308,4860
2776,65015,3091,2691,1213,4552
2777,60960,3547,1239,3234,6553
2778,46275,1698,1752,10232,5392
2779,19338,2589,1236,2848,7341
2780,28356,3835,4469,11475,7019
2781,31774,3468,249,3944,7177
2782,68744,3470,2544,10420,7600
2783,5484,4882,599,2937,5534
2784,69905,2957,3541,11257,3126
2785,65164,2679,4730,8332,2897
2786,48460,3909,504,1108,7639
2787,33308,1019,2087,9148,6697
2788,42934,2770,4533,5996,5564
2789,28601,1640,3870,6464,8074
2790,38748,359,851,7579,2846
2791,60664,3728,2702,3872,3435
2792,2332,1426,4032,5074,7872
2793,71350,291,1768,5245,6936
2794,11185,2753,497,8907,6559
2795,61911,4508,3866,1834,3453
2796,29029,3984,1993,10252,8570
2797,45360,655,4131,10079,4989
2798,71938,3819,1829,12153,6225
2799,11335,695,1220,5439,8278
2800,42220,4449,585,1075,5874
2801,67042,3523,4801,8714,2892
2802,29462,4881,1940,2939,3813
2803,14342,3502,3704,4612,9755
2804,25627,4932,3196,8132,3921
2805,42770,2592,4261,7197,7414
2806,72367,2294,26,10789,6482
2807,27554,3615,1014,2564,8938
2808,7544,4533,1984,3793,6028
2809,40744,3632,246,3518,5932
2810,26084,3066,4266,4400,5572
2811,28193,869,1931,3699,7923
2812,51416,3874,3214,9500,9278
2813,49716,28,4911,9660,4953
2814,4132,4978,966,7999,6332
2815,29872,1085,51,5448,4010
2816,8834,3531,3071,3265,5441
2817,10274,595,4413,9089,9020
2818,14949,3755,201,336,4178
2819,37276,2527,3970,8121,5523
2820,25496,3211,1495,4844,4560
2821,73559,2466,992,11962,6439
2822,51634,123,2061,12644,5549
2823,32768,4586,2682,6753,3918
2824,21847,4347,1123,3030,9815
2825,60092,2425,2086,4334,9394
2826,36458,1940,1588,11952,6241
2827,43606,1007,2482,11778,4414
2828,53551,334,85,8755,3726
2829,60101,4239,4370,5155,4991
2830,59808,1357,4556,7709,6655
2831,65135,4235,4485,4352,5989
2832,46299,4580,4410,4866,6937
2833,44964,4365,4264,8697,6241
2834,22191,15,1932,7942,6910
2835,42152,3191,519,945,8355
2836,2917,3656,4322,11584,8618
2837,10163,2277,3348,11087,8498
2838,6952,211,77,1035,6593
2839,68064,1811,2642,5481,3046
2840,14820,1182,3515,1383,7631
2841,5117,56,2355,9325,3614
2842,73889,2416,2606,4263,8605
2843,49175,1806,1813,5560,7652
2844,31696,407,3902,8464,7066
2845,16413,3493,3115,3094,4329
2846,13911,1222,1262,1531,5726
2847,58374,4205,2498,11887,4651
2848,32056,4970,476,7379,4611
2849,50106,3181,2160,12336,6082
2850,26068,1048,2896,5726,8346
2851,9349,3659,4814,1735,7606
2852,40045,4949,1260,1476,5080
2853,34965,4802,785,1946,3974
2854,50194,3166,4976,7891,7465
2855,16705,1608,117,2789,9885
2856,3968,337,4718,8801,7447
2857,28181,782,4514,3110,3687
2858,31890,1476,3470,10190,8914
2859,27607,793,942,11450,7239
2860,56684,560,1766,1276,5936
2861,33267,2142,28,5776,5227
2862,22807,2252,1863,10993,4373
2863,24208,2949,4791,8651,7661
2864,50545,474,2249,9522,6997
2865,6664,1138,4272,1411,9126
2866,27885,2571,4670,9527,6834
2867,16681,1093,4702,12755,8329
2868,121,1161,419,10444,6779
2869,9197,3017,612,5913,7215
2870,9990,1737,4433,2566,8137
2871,50674,1924,2079,4169,6011
2872,25875,4594,2292,2653,2894
2873,62038,2933,2537,8387,8590
2874,40596,1025,3034,435,5499
2875,23769,950,2617,7350,8284
2876,63399,2581,4845,10722,7806
2877,62025,4601,922,3135,5496
2878,17464,1591,4349,3187,8920
2879,66322,3217,2400,12681,5814
2880,49659,1894,3762,2817,7775
2881,73196,3174,1294,6736,7303
2882,62250,3733,2141,2025,9398
2883,19249,4810,1237,4489,9779
2884,11332,166,3185,1533,5683
2885,38504,927,460,4782,8181
2886,26737,377,115,927,9736
2887,22704,4880,3102,11336,6635
2888,63960,755,1890,11150,9967
2889,58335,2650,3923,11792,9272
2890,39915,519,2287,7689,8661
2891,65454,2132,4116,778,7179
2892,12492,2602,945,6641,8180
2893,69152,1047,2911,2609,3887
2894,13093,3949,4016,12151,7133
2895,26551,4557,1293,10257,4338
2896,46010,4842,3542,11130,6380
2897,30729,133,868,3441,8434
2898,51649,4870,2165,682,9759
2899,38711,2698,2625,11006,5417
2900,54768,2887,1290,9275,3533
2901,39605,1024,753,4728,4945
2902,3722,2176,1415,1972,4513
2903,16162,1109,1521,8724,9979
2904,9801,1258,1101,12366,9028
2905,39348,854,436,5916,6163
2906,68087,3885,4088,560,5992
2907,24673,3521,3786,6324,4657
2908,32267,3419,3109,11512,7573
2909,45930,2616,4996,1887,5219
2910,69655,571,510,9875,3029
2911,56365,3796,3959,11650,9286
2912,25470,1609,2873,8996,8906
2913,29178,3754,4879,1857,6712
2914,65652,734,3387,10484,9921
2915,22964,4623,4793,4140,6185
2916,59789,313,4690,11949,6734
2917,14655,4287,4227,2112,8922
2918,67931,1764,1689,7732,3259
2919,64701,2345,2803,10322,7922
2920,71884,3136,3710,8919,6001
2921,69841,4911,176,5308,7932
2922,3713,3012,4049,4006,3848
2923,7248,4201,687,4915,8807
2924,33248,4321,3801,4876,8607
2925,40693,4593,4731,8834,4307
2926,7127,1785,4584,2260,9043
2927,52896,847,4478,10539,5148
2928,33472,2123,2924,3786,9385
2929,9401,3049,2598,4187,3601
2930,14550,1530,2319,6579,9842
2931,4650,2064,1643,5648,4788
2932,32825,3267,1500,8603,8339
2933,70589,1107,4492,12447,2937
2934,70967,384,495,6309,5482
2935,58437,1148,717,2148,5902
2936,23673,2865,1858,6872,9561
2937,55402,271,3090,694,9017
2938,43559,3773,2318,12192,7098
2939,29900,3654,4415,7481,6649
2940,30579,2241,3484,7903,9418
2941,39528,1406,84,836,9861
2942,30882,1780,1831,7496,5013
2943,34086,260,4254,12251,9201
2944,52916,874,1946,1838,9469
2945,72382,3452,442,9582,5906
2946,64296,3935,3119,8465,5226
2947,62873,684,4901,8478,7253
2948,40815,3556,2404,26,7860
2949,39148,2009,1066,6,3013
2950,73551,1831,1405,4364,9049
2951,70395,1706,341,4970,5059
2952,7458,2691,199,8417,8524
2953,12700,2016,4954,4995,8487
2954,717,2640,1909,6914,9429
2955,26738,4454,4630,12092,9489
2956,47594,2709,720,6084,4726
2957,3162,765,2035,8998,4333
2958,6641,4359,4952,6530,6922
2959,21382,2686,3533,6844,7602
2960,47495,3264,3894,952,8478
2961,35123,4543,2114,7681,7179
2962,23558,3441,4704,3567,8788
2963,2502,3769,3043,7164,6080
2964,52972,2262,3814,2783,7539
2965,60702,4477,2070,850,3714
2966,19229,2109,3730,9225,4916
2967,8080,1113,888,134,8915
2968,31108,2946,1202,4590,4749
2969,4685,1558,2416,4201,7649
2970,61679,2102,3773,184,7823
2971,10719,4190,4575,9727,9857
2972,52710,4327,3976,7587,4817
2973,1684,4185,4133,3599,4904
2974,30011,896,972,10138,5349
2975,41509,4815,2737,10854,9364
2976,58287,4474,1325,963,3028
2977,7509,540,4923,12154,5371
2978,69861,2137,1902,11848,9675
2979,29474,4216,1642,8069,6691
2980,34882,3894,1559,2081,7919
2981,6810,396,803,6908,3725
2982,52021,347,2284,1064,4630
2983,70900,4784,177,372,9659
2984,5157,2535,1757,10477,8127
2985,25415,1944,4092,9818,3105
2986,47249,559,2215,4408,7091
2987,72544,572,4375,12253,6263
2988,40976,1929,4332,39,9455
2989,23679,3119,1944,2985,7564
2990,63024,4273,315,60,8332
2991,49300,825,4314,10145,5375
2992,44368,3239,4407,9632,3613
2993,50627,4666,4484,349,3068
2994,33889,2947,855,8481,5275
2995,32375,4613,1744,6856,8882
2996,38923,5039,2879,2953,6076
2997,38521,4191,3573,6980,8684
2998,18960,3596,3592,2983,9667
2999,62125,1065,244,1032,5949
3000,5662,3113,4303,8840,5223
3001,11059,3043,2009,2413,9738
3002,2337,351,1736,268,6818
3003,44453,5033,4036,879,5274
3004,5728,3106,4101,7370,4220
3005,1467,3545,3924,5220,9723
3006,69862,4029,2147,1694,5560
3007,19609,406,373,3605,5534
3008,57663,1675,4203,9098,4517
3009,34964,4971,1901,1840,5284
3010,63409,4014,2427,7376,3961
3011,63205,697,850,7782,9622
3012,72048,1668,2965,1437,7196
3013,19281,196,2989,6085,9698
3014,8761,820,2020,261,9507
3015,38237,427,2327,274,8684
3016,59902,2831,1672,12318,4695
3017,14259,3942,957,8893,9702
3018,60309,2924,3501,9829,4547
3019,1107,4757,280,9473,7362
3020,67015,4683,4277,1138,7046
3021,36562,27,1668,2380,7986
3022,32814,3852,1708,6836,4186
3023,53918,1738,4189,793,3314
3024,42404,97,1238,5595,5548
3025,51947,1392,4685,6991,6238
3026,46623,4816,4398,11624,9072
3027,10701,2223,3202,2929,6888
3028,15723,4515,3212,2231,9773
3029,985,3486,901,11144,9629
3030,5939,1525,4671,4150,8908
3031,70104,4429,2062,6148,5235
3032,71560,1808,1842,296,9260
3033,16768,4861,1881,9840,3168
3034,10382,3954,3061,9717,9583
3035,58459,3219,750,5517,4005
3036,13952,5014,4922,12193,4913
3037,57346,2537,3334,1144,6960
3038,6293,1155,2927,6353,7990
3039,66217,4407,4703,6382,7525
3040,1408,233,2034,5135,9605
3041,21760,4316,4658,11622,4831
3042,70751,2358,4077,4838,5575
3043,27113,4181,3768,4223,8395
3044,72245,1893,132,2882,8478
3045,15266,3929,990,12218,5327
3046,42183,704,1987,520,7873
3047,66852,622,2229,11201,5310
3048,64141,87,4983,6501,8040
3049,16330,3363,422,10191,9570
3050,40740,4464,1093,1391,3802
3051,53126,5012,3266,3169,7143
3052,6298,4576,3343,10164,4580
3053,45508,3366,1988,7766,7746
3054,35796,3576,1774,2834,9288
3055,40038,1449,1017,6305,7421
3056,64406,2890,324,8705,9736
3057,16317,4789,697,7704,7820
3058,15649,3749,2463,2530,8678
3059,62348,3167,852,10076,8903
3060,58330,1061,3857,7418,5037
3061,5882,3593,4167,8346,8336
3062,30184,631,3495,7009,6817
3063,23928,1442,1727,1337,8411
3064,57782,1368,629,95,5716
3065,63607,1504,4883,7780,5845
3066,20351,4473,2666,12649,4068
3067,56975,2417,529,8351,3718
3068,67237,2969,3895,10746,5546
3069,54101,2872,2971,10476,4399
3070,25952,951,3283,8883,5560
3071,36424,3171,2777,6208,6549
3072,53939,3340,4397,3966,3682
3073,44027,2173,1044,3043,8972
3074,10204,4983,2749,8822,7098
3075,14155,1260,1994,6121,4336
3076,55207,2018,3854,6660,4848
3077,31023,672,204,4056,5169
3078,4891,528,2676,4036,8353
3079,55514,1166,1436,4346,3228
3080,33685,2491,4869,3235,8548
3081,72992,2629,1171,11999,9404
3082,32452,4251,3296,11418,5425
3083,26177,774,285,10576,8613
3084,61580,2307,3701,5878,8498
3085,44042,1031,3715,9253,5893
3086,9261,4638,4390,12161,8806
3087,19526,552,3189,6315,9333
3088,29087,1153,457,9777,6840
3089,72906,3919,4008,10847,3279
3090,432,1029,1465,10982,8766
3091,17749,3352,4262,82,8150
3092,50309,2528,710,5264,6738
3093,18371,1844,2979,870,6868
3094,55639,4877,4545,1611,3390
3095,62676,646,1280,4929,4308
3096,29520,934,530,5166,8595
3097,69413,4489,3868,8596,9698
3098,53553,1598,1338,10195,3799
3099,13524,101,3117,3074,4105
3100,57094,4581,2151,10512,5735
3101,53823,3663,3228,2862,6102
3102,31729,1935,2509,10116,3294
3103,37973,4267,356,7046,6421
3104,64887,4661,3454,7537,5565
3105,465,4236,3747,9999,4809
3106,11501,4538,4953,2593,4606
3107,67370,1199,74,6556,8089
3108,37349,308,2795,5857,8801
3109,35362,3712,4569,10607,9408
3110,39193,4731,2283,240,7063
3111,27801,2041,944,6901,7057
3112,43299,1470,4427,8112,9284
3113,21146,4460,1395,12286,9558
3114,50673,1328,3026,11939,6128
3115,74071,1791,4811,1943,9085
3116,7895,1774,1109,7927,7423
3117,45976,3216,648,8507,9537
3118,10299,2054,1015,5291,3577
3119,20747,2859,4773,11358,6437
3120,52120,720,3357,11107,4053
3121,12897,47,4269,3081,5595
3122,40237,3148,3035,3469,7479
3123,33315,4891,1795,11428,5341
3124,15040,4843,2206,3050,7211
3125,60778,1208,1382,7204,6704
3126,51846,2187,2271,6790,4718
3127,25040,3873,614,5578,7723
3128,35343,3743,1953,8185,3831
3129,4740,1460,284,10082,8145
3130,27133,2260,4717,5394,4696
3131,46281,1474,1790,442,7864
3132,65112,3289,2192,3958,4068
3133,20256,867,196,3644,3573
3134,9852,3124,4850,1516,6778
3135,30276,1356,3414,4219,9640
3136,42306,1355,1999,8715,6931
3137,69229,3314,1859,3910,8853
3138,4335,2266,4851,12191,6573
3139,55976,4469,2573,2002,8156
3140,25164,5024,3524,6330,6522
3141,45373,3617,2932,9879,6021
3142,17731,3587,4557,11912,5642
3143,32128,1699,3662,6628,7851
3144,68288,3193,1537,3808,9462
3145,51101,2136,4087,7629,5991
3146,67822,2119,3164,7970,6333
3147,32745,2873,2860,5344,6554
3148,54777,4408,4808,9226,8611
3149,16437,3921,190,1969,3501
3150,50075,3194,2469,10291,8390
3151,3738,4696,4573,161,3696
3152,59067,4537,1686,9936,6291
3153,56519,1768,1351,2210,3637
3154,72252,974,770,7972,3744
3155,2945,4867,4300,9245,6933
3156,5547,4836,1862,7882,6989
3157,72531,2179,3477,11741,8222
3158,48681,3297,579,2626,6609
3159,31276,1339,2146,3769,3307
3160,42886,3955,2771,3248,4379
3161,13926,4959,2064,8928,6196
3162,41896,1702,1733,5510,3776
3163,67179,4061,67,10472,9036
3164,13446,943,3208,10481,5655
3165,56933,2505,1849,6567,8127
3166,20149,1957,1767,509,8609
3167,22806,177,4900,2941,9945
3168,8887,3207,4794,4388,4237
3169,26865,4883,3705,598,4006
3170,48285,229,3167,5462,4198
3171,8022,2389,3863,6739,4174
3172,13237,2574,3615,5311,3454
3173,17744,379,982,6385,5974
3174,32652,2442,1375,2173,7423
3175,5452,2178,4316,8886,8114
3176,41129,3740,517,6815,7017
3177,30077,2282,4018,7430,6093
3178,43860,1880,1869,10486,8757
3179,76,4560,2643,2196,7350
3180,31062,682,584,5589,4064
3181,64527,606,4364,1733,8778
3182,42217,3828,1248,3429,5756
3183,35269,1907,520,8957,9723
3184,27460,380,2912,9157,5212
3185,71210,2057,4564,11541,6953
3186,56576,2472,430,7065,7454
3187,999,3278,3696,6129,9183
3188,10649,931,4080,2238,7891
3189,17960,1865,4990,10117,5453
3190,41699,428,636,5705,5159
3191,43582,3918,1927,3085,6417
3192,69201,4939,2709,4147,4858
3193,2252,2188,4050,1899,4662
3194,68551,295,2250,11256,7942
3195,43266,1942,5001,3698,9876
3196,24304,4535,3808,10700,5532
3197,7249,565,1777,1320,4281
3198,9184,2013,2818,3092,9030
3199,15964,1610,1243,1624,4041
3200,22363,185,1100,12055,9157
3201,18907,4699,2699,6156,9727
3202,27579,1371,3451,11965,5672
3203,25322,2802,4713,8611,9375
3204,32104,1464,1750,7468,4971
3205,52962,3197,4218,999,4804
3206,11478,2357,4185,7907,9550
3207,23319,2459,193,9204,7891
3208,65352,3053,4289,11641,7256
3209,8679,224,4824,3323,3368
3210,29965,3218,4135,1354,5549
3211,70412,3100,3243,5181,6111
3212,27051,2936,3908,5386,8837
3213,66039,2042,565,3418,7937
3214,30232,4434,3422,1856,4409
3215,52898,2718,3996,9658,5779
3216,48924,2321,1024,8075,5548
3217,53073,4320,4615,12808,6523
3218,46472,1605,3750,8841,8947
3219,61895,2705,4215,5089,6748
3220,51237,1369,3851,9545,5610
3221,44954,4270,900,4709,4297
3222,45616,2322,4835,11707,4534
3223,59357,1037,3314,12049,3266
3224,67128,4884,657,4194,5100
3225,51965,4344,4674,5140,8247
3226,14053,1418,377,7960,7437
3227,45403,4341,1162,121,9474
3228,20324,2386,2358,3493,3976
3229,26509,3544,4711,209,9018
3230,37024,521,4367,3670,6617
3231,11991,668,2347,4261,9343
3232,2484,1719,3672,4443,7087
3233,68137,1012,3872,553,8036
3234,68774,4942,2886,2925,8376
3235,4226,2495,751,5091,9837
3236,32881,505,2853,11914,7531
3237,12199,3924,3940,2204,7504
3238,40451,5003,192,10958,5819
3239,68497,2377,2120,1309,6743
3240,53344,1615,2770,1053,9212
3241,49721,3756,1671,4978,4799
3242,9786,1611,1806,3449,5345
3243,33825,4546,1955,9061,4270
3244,21861,4299,1945,8690,6178
3245,52922,2846,1040,7990,5144
3246,39072,4568,3203,4466,6259
