MusicID,Track Name,Artist,Genres
62970,Friends (with BloodPop®),Justin Bieber,Classical
62971,No Complaints,Metro Boomin,Pop
62972,Reggaetón Lento (Remix),CNCO,Blues
62973,Portland,Drake,Classical
62974,Broccoli (feat. Lil Yachty),DRAM,Hip hop
62975,Issues,Julia Michaels,EDM
62976,Losing Sleep,Chris Young,Hip hop
62977,Most Girls,Hailee Steinfeld,Rock
62978,Saved,Khalid,Classical
62979,Love Scars,Trippie Redd,Reggae
62980,Everyday We Lit (feat. PnB Rock),YFN Lucci,EDM
62981,pick up the phone,Young Thug,Hip hop
62982,Vuelve,Daddy Yankee,Hip hop
62983,Stay (with Alessia Cara),Zedd,Reggae
62984,Criminal,Natti Natasha,Country
62985,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",PnB Rock,EDM
62986,Craving You,Thomas Rhett,Classical
62987,Say A',A Boogie Wit da Hoodie,Country
62988,Felices los 4,Maluma,Country
62989,Man's Not Hot,Big Shaq,EDM
62990,Sensualidad,Bad Bunny,Reggae
62991,Flex Like Ouu,Lil Pump,Hip hop
62992,8TEEN,Khalid,Reggae
62993,One Dance,Drake,EDM
62994,No Problem (feat. Lil Wayne & 2 Chainz),Chance The Rapper,Blues
62995,Small Town Boy,Dustin Lynch,Pop
62996,Escápate Conmigo,Wisin,Reggae
62997,No Peace,Sam Smith,EDM
62998,Dirty Sexy Money (feat. Charli XCX & French Montana),David Guetta,Reggae
62999,No Promises (feat. Demi Lovato),Cheat Codes,Reggae
63000,Easy Love,Lauv,Classical
63001,rockstar,Post Malone,Rock
63002,Gucci Gang,Lil Pump,EDM
63003,I Fall Apart,Post Malone,Country
63004,Havana,Camila Cabello,Rock
63005,Too Good At Goodbyes,Sam Smith,EDM
63006,No Limit,G-Eazy,Rock
63007,1-800-273-8255,Logic,Pop
63008,Plain Jane,A$AP Ferg,Blues
63009,Bank Account,21 Savage,Rock
63010,Ric Flair Drip (& Metro Boomin),Offset,EDM
63011,What Lovers Do (feat. SZA),Maroon 5,EDM
63012,Young Dumb & Broke,Khalid,Pop
63013,Candy Paint,Post Malone,Rock
63014,Let You Down,NF,Reggae
63015,MotorSport,Migos,Hip hop
63016,Perfect,Ed Sheeran,EDM
63017,XO TOUR Llif3,Lil Uzi Vert,EDM
63018,I Get The Bag (feat. Migos),Gucci Mane,Classical
63019,Bodak Yellow,Cardi B,Pop
63020,Walk On Water (feat. Beyoncé),Eminem,Rock
63021,Wolves,Selena Gomez,Hip hop
63022,Ghostface Killers,21 Savage,Reggae
63023,New Rules,Dua Lipa,Rock
63024,Congratulations,Post Malone,Hip hop
63025,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,Reggae
63026,Silence,Marshmello,Country
63027,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,Classical
63028,Bad At Love,Halsey,Blues
63029,HUMBLE.,Kendrick Lamar,Classical
63030,Unforgettable,French Montana,EDM
63031,Jocelyn Flores,XXXTENTACION,Blues
63032,Butterfly Effect,Travis Scott,Rock
63033,Sorry Not Sorry,Demi Lovato,EDM
63034,Roll In Peace (feat. XXXTENTACION),Kodak Black,Hip hop
63035,goosebumps,Travis Scott,EDM
63036,Feel It Still,Portugal. The Man,Pop
63037,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,Classical
63038,Thunder,Imagine Dragons,Rock
63039,Fuck Love (feat. Trippie Redd),XXXTENTACION,EDM
63040,Wanted You (feat. Lil Uzi Vert),NAV,Country
63041,Location,Khalid,Hip hop
63042,How Long,Charlie Puth,Pop
63043,Dusk Till Dawn - Radio Edit,ZAYN,Blues
63044,LOVE. FEAT. ZACARI.,Kendrick Lamar,Rock
63045,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,Rock
63046,Slippery (feat. Gucci Mane),Migos,Country
63047,Betrayed,Lil Xan,Hip hop
63048,Pray,Sam Smith,Country
63049,Rake It Up,Yo Gotti,Rock
63050,Go Flex,Post Malone,Rock
63051,Pick It Up (feat. A$AP Rocky),Famous Dex,Pop
63052,Stargazing,Kygo,Rock
63053,Sauce It Up,Lil Uzi Vert,EDM
63054,...Ready For It?,Taylor Swift,Pop
63055,GUMMO,6ix9ine,EDM
63056,Believer,Imagine Dragons,Country
63057,Rubbin Off The Paint,YBN Nahmir,Reggae
63058,Call It What You Want,Taylor Swift,Country
63059,Relationship (feat. Future),Young Thug,Reggae
63060,Glorious (feat. Skylar Grey),Macklemore,Country
63061,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,Lil Uzi Vert,Blues
63062,Magnolia,Playboi Carti,Country
63063,DNA.,Kendrick Lamar,Rock
63064,Mi Gente (feat. Beyoncé),J Balvin,Rock
63065,Love Galore,SZA,Country
63066,The Race,22 Savage,Classical
63067,wokeuplikethis*,Playboi Carti,Rock
63068,Look What You Made Me Do,Taylor Swift,Rock
63069,Redbone,Childish Gambino,Blues
63070,Shape of You,Ed Sheeran,Classical
63071,White Iverson,Post Malone,Hip hop
63072,Attention,Charlie Puth,EDM
63073,Losin Control,Russ,Pop
63074,Transportin',Kodak Black,Country
63075,Mi Gente,J Balvin,Hip hop
63076,Wait,Maroon 5,EDM
63077,Body Like A Back Road,Sam Hunt,Blues
63078,It's A Vibe,2 Chainz,Country
63079,I Miss You (feat. Julia Michaels),Clean Bandit,Classical
63080,Gorgeous,Taylor Swift,Blues
63081,Mask Off,Future,Pop
63082,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",Lorde,Rock
63083,Sky Walker,Miguel,Hip hop
63084,Lonely Together (feat. Rita Ora),Avicii,Reggae
63085,Good Old Days (feat. Kesha),Macklemore,Pop
63086,Pills & Automobiles,Chris Brown,Country
63087,Pull Up N Wreck (With Metro Boomin),Big Sean,Country
63088,Everybody Dies In Their Nightmares,XXXTENTACION,Country
63089,Say You Won't Let Go,James Arthur,Blues
63090,Praying,Kesha,Hip hop
63091,Rap Saved Me,21 Savage,Classical
63092,What Ifs,Kane Brown,Reggae
63093,Slow Hands,Niall Horan,Rock
63094,New Freezer (feat. Kendrick Lamar),Rich The Kid,Blues
63095,Questions,Chris Brown,Country
63096,Patek Water,Future,Classical
63097,Strip That Down,Liam Payne,Pop
63098,Despacito - Remix,Luis Fonsi,Rock
63099,I Like Me Better,Lauv,Hip hop
63100,The Weekend,SZA,Reggae
63101,Unforgettable,Thomas Rhett,EDM
63102,I'm the One,DJ Khaled,Hip hop
63103,What About Us,P!nk,Pop
63104,Tunnel Vision,Kodak Black,EDM
63105,iSpy (feat. Lil Yachty),KYLE,Classical
63106,Feels Great (feat. Fetty Wap & CVBZ),Cheat Codes,Pop
63107,New,Daya,Hip hop
63108,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,Rock
63109,Bad and Boujee (feat. Lil Uzi Vert),Migos,Pop
63110,Lemon,N.E.R.D,Classical
63111,Bounce Back,Big Sean,Country
63112,Too Much To Ask,Niall Horan,EDM
63113,Wild Thoughts,DJ Khaled,EDM
63114,T-Shirt,Migos,Country
63115,beibs in the trap,Travis Scott,Reggae
63116,My Choppa Hate Niggas,21 Savage,Blues
63117,Boss,Lil Pump,EDM
63118,Look At Me!,XXXTENTACION,Pop
63119,That's What I Like,Bruno Mars,Country
63120,No Role Modelz,J. Cole,Reggae
63121,Crew,GoldLink,Rock
63122,Passionfruit,Drake,Reggae
63123,PRBLMS,6LACK,Hip hop
63124,Stranger Things,Kygo,Blues
63125,do re mi,blackbear,EDM
63126,X (feat. Future),21 Savage,Classical
63127,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,Country
63128,Myself,NAV,Reggae
63129,There's Nothing Holdin' Me Back,Shawn Mendes,Pop
63130,First Day Out,Tee Grizzley,Reggae
63131,Swang,Rae Sremmurd,Pop
63132,Undefeated (feat. 21 Savage),A Boogie Wit da Hoodie,Country
63133,4:00 AM,2 Chainz,Classical
63134,No Option,Post Malone,Rock
63135,Something Just Like This,The Chainsmokers,Blues
63136,All I Want for Christmas Is You,Mariah Carey,Reggae
63137,Now Or Never,Halsey,Blues
63138,When It Rains It Pours,Luke Combs,Classical
63139,In Case You Didn't Know,Brett Young,Classical
63140,do re mi (feat. Gucci Mane),blackbear,Blues
63141,Starboy,The Weeknd,Blues
63142,What They Want,Russ,Blues
63143,Money Longer,Lil Uzi Vert,EDM
63144,Se Preparó,Ozuna,Country
63145,Ex Calling,6LACK,Hip hop
63146,Don't,Bryson Tiller,Country
63147,Perplexing Pegasus,Rae Sremmurd,Rock
63148,Exchange,Bryson Tiller,Pop
63149,Closer,The Chainsmokers,Hip hop
63150,The Plan,G-Eazy,Pop
63151,Caroline,Aminé,Classical
63152,Issues,Julia Michaels,EDM
63153,From The D To The A (feat. Lil Yachty),Tee Grizzley,Hip hop
63154,Bedroom Floor,Liam Payne,Rock
63155,D Rose,Lil Pump,Rock
63156,Greatest Love Story,LANCO,EDM
63157,Bust Down,Trippie Redd,Pop
63158,Burning,Sam Smith,Hip hop
63159,'Till I Collapse,Eminem,Blues
63160,Broccoli (feat. Lil Yachty),DRAM,Country
63161,Fake Love,Drake,Rock
63162,Portland,Drake,EDM
63163,Curve (feat. The Weeknd),Gucci Mane,Classical
63164,Both (feat. Drake),Gucci Mane,Pop
63165,Heartache On The Dance Floor,Jon Pardi,Rock
63166,Mayores,Becky G,Pop
63167,No Complaints,Metro Boomin,Blues
63168,Love Scars,Trippie Redd,Blues
63169,Losing Sleep,Chris Young,EDM
63170,A Different Way (with Lauv),DJ Snake,Pop
63171,Friends (with BloodPop®),Justin Bieber,Pop
63172,Most Girls,Hailee Steinfeld,EDM
63173,Die For You,The Weeknd,Hip hop
63174,pick up the phone,Young Thug,Blues
63175,Dirty Sexy Money (feat. Charli XCX & French Montana),David Guetta,Pop
63176,Stay (with Alessia Cara),Zedd,Reggae
63177,Saved,Khalid,Classical
63178,Vuelve,Daddy Yankee,Blues
63179,No Smoke,YoungBoy Never Broke Again,Classical
63180,Everyday We Lit (feat. PnB Rock),YFN Lucci,Country
63181,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",PnB Rock,Rock
63182,One Last Song,Sam Smith,Rock
63183,One Dance,Drake,Hip hop
63184,Letterman,Wiz Khalifa,EDM
63185,No Problem (feat. Lil Wayne & 2 Chainz),Chance The Rapper,Rock
63186,Flex Like Ouu,Lil Pump,Rock
63187,Rockin' Around The Christmas Tree - Single Version,Brenda Lee,Blues
63188,Craving You,Thomas Rhett,Classical
63189,Reggaetón Lento (Remix),CNCO,Hip hop
63190,Say A',A Boogie Wit da Hoodie,Reggae
63191,8TEEN,Khalid,Blues
63192,Havana - Remix,Camila Cabello,Blues
63193,Man's Not Hot,Big Shaq,Reggae
63194,Small Town Boy,Dustin Lynch,Reggae
63195,Sensualidad,Bad Bunny,EDM
63196,No Promises (feat. Demi Lovato),Cheat Codes,Rock
63197,Say It First,Sam Smith,Reggae
63198,Escápate Conmigo,Wisin,Classical
63199,Felices los 4,Maluma,Reggae
63200,Darkside (with Ty Dolla $ign & Future feat. Kiiara),Ty Dolla $ign,Rock
63201,rockstar,Post Malone,Reggae
63202,Gucci Gang,Lil Pump,Country
63203,I Fall Apart,Post Malone,Blues
63204,Too Good At Goodbyes,Sam Smith,Rock
63205,Havana,Camila Cabello,Reggae
63206,No Limit,G-Eazy,EDM
63207,1-800-273-8255,Logic,Rock
63208,Ric Flair Drip (& Metro Boomin),Offset,Blues
63209,Plain Jane,A$AP Ferg,Reggae
63210,Bank Account,21 Savage,Hip hop
63211,Candy Paint,Post Malone,Pop
63212,What Lovers Do (feat. SZA),Maroon 5,Classical
63213,Young Dumb & Broke,Khalid,Rock
63214,Let You Down,NF,Rock
63215,XO TOUR Llif3,Lil Uzi Vert,EDM
63216,Perfect,Ed Sheeran,EDM
63217,MotorSport,Migos,Pop
63218,I Get The Bag (feat. Migos),Gucci Mane,Classical
63219,Bodak Yellow,Cardi B,Country
63220,Wolves,Selena Gomez,Classical
63221,Congratulations,Post Malone,Rock
63222,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,Reggae
63223,New Rules,Dua Lipa,Country
63224,Ghostface Killers,21 Savage,Country
63225,Walk On Water (feat. Beyoncé),Eminem,Rock
63226,Silence,Marshmello,Reggae
63227,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,Blues
63228,HUMBLE.,Kendrick Lamar,Hip hop
63229,Bad At Love,Halsey,Reggae
63230,Unforgettable,French Montana,Reggae
63231,Butterfly Effect,Travis Scott,Blues
63232,Jocelyn Flores,XXXTENTACION,Pop
63233,Sorry Not Sorry,Demi Lovato,Classical
63234,goosebumps,Travis Scott,Classical
63235,Roll In Peace (feat. XXXTENTACION),Kodak Black,Rock
63236,Thunder,Imagine Dragons,EDM
63237,Wanted You (feat. Lil Uzi Vert),NAV,Pop
63238,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,Pop
63239,Fuck Love (feat. Trippie Redd),XXXTENTACION,Blues
63240,Location,Khalid,Hip hop
63241,Betrayed,Lil Xan,EDM
63242,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,Hip hop
63243,LOVE. FEAT. ZACARI.,Kendrick Lamar,EDM
63244,How Long,Charlie Puth,Classical
63245,Slippery (feat. Gucci Mane),Migos,Blues
63246,Feel It Still,Portugal. The Man,Pop
63247,Dusk Till Dawn - Radio Edit,ZAYN,Pop
63248,Rake It Up,Yo Gotti,EDM
63249,Go Flex,Post Malone,Hip hop
63250,Save That Shit,Lil Peep,Pop
63251,Pray,Sam Smith,Reggae
63252,Pick It Up (feat. A$AP Rocky),Famous Dex,Pop
63253,Sauce It Up,Lil Uzi Vert,Hip hop
63254,GUMMO,6ix9ine,Classical
63255,Stargazing,Kygo,EDM
63256,Rubbin Off The Paint,YBN Nahmir,Rock
63257,Believer,Imagine Dragons,Classical
63258,...Ready For It?,Taylor Swift,EDM
63259,Relationship (feat. Future),Young Thug,Country
63260,DNA.,Kendrick Lamar,EDM
63261,Magnolia,Playboi Carti,Blues
63262,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,Lil Uzi Vert,Blues
63263,White Iverson,Post Malone,Reggae
63264,Love Galore,SZA,Country
63265,Benz Truck - гелик,Lil Peep,Country
63266,Redbone,Childish Gambino,Classical
63267,wokeuplikethis*,Playboi Carti,Classical
63268,Mi Gente,J Balvin,Pop
63269,Shape of You,Ed Sheeran,Pop
63270,Attention,Charlie Puth,EDM
63271,The Race,22 Savage,Rock
63272,Look What You Made Me Do,Taylor Swift,EDM
63273,Wait,Maroon 5,Pop
63274,Transportin',Kodak Black,Blues
63275,Losin Control,Russ,Classical
63276,I Miss You (feat. Julia Michaels),Clean Bandit,Reggae
63277,It's A Vibe,2 Chainz,Hip hop
63278,Body Like A Back Road,Sam Hunt,EDM
63279,Havana - Remix,Camila Cabello,EDM
63280,Mask Off,Future,Rock
63281,Call It What You Want,Taylor Swift,Reggae
63282,Sky Walker,Miguel,Reggae
63283,Glorious (feat. Skylar Grey),Macklemore,Reggae
63284,Everybody Dies In Their Nightmares,XXXTENTACION,EDM
63285,Good Old Days (feat. Kesha),Macklemore,Rock
63286,Pills & Automobiles,Chris Brown,Blues
63287,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",Lorde,Classical
63288,Awful Things,Lil Peep,Classical
63289,Gorgeous,Taylor Swift,EDM
63290,Lonely Together (feat. Rita Ora),Avicii,Hip hop
63291,Say You Won't Let Go,James Arthur,Reggae
63292,Pull Up N Wreck (With Metro Boomin),Big Sean,Pop
63293,Praying,Kesha,Rock
63294,Rap Saved Me,21 Savage,Rock
63295,Slow Hands,Niall Horan,Pop
63296,New Freezer (feat. Kendrick Lamar),Rich The Kid,EDM
63297,What Ifs,Kane Brown,Blues
63298,Despacito - Remix,Luis Fonsi,Country
63299,Strip That Down,Liam Payne,Rock
63300,Mi Gente (feat. Beyoncé),J Balvin,Blues
63301,The Weekend,SZA,EDM
63302,I Like Me Better,Lauv,Blues
63303,iSpy (feat. Lil Yachty),KYLE,Pop
63304,Patek Water,Future,EDM
63305,I'm the One,DJ Khaled,Reggae
63306,Tunnel Vision,Kodak Black,Hip hop
63307,Unforgettable,Thomas Rhett,Reggae
63308,What About Us,P!nk,Country
63309,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,Blues
63310,Bad and Boujee (feat. Lil Uzi Vert),Migos,Reggae
63311,Bounce Back,Big Sean,Rock
63312,New,Daya,Reggae
63313,Wild Thoughts,DJ Khaled,Rock
63314,Feels Great (feat. Fetty Wap & CVBZ),Cheat Codes,Reggae
63315,T-Shirt,Migos,Classical
63316,Lemon,N.E.R.D,Rock
63317,Too Much To Ask,Niall Horan,Reggae
63318,Look At Me!,XXXTENTACION,Hip hop
63319,Boss,Lil Pump,Hip hop
63320,beibs in the trap,Travis Scott,Pop
63321,No Role Modelz,J. Cole,Rock
63322,That's What I Like,Bruno Mars,Country
63323,My Choppa Hate Niggas,21 Savage,Blues
63324,Crew,GoldLink,Pop
63325,Passionfruit,Drake,Blues
63326,PRBLMS,6LACK,Pop
63327,Questions,Chris Brown,Hip hop
63328,do re mi,blackbear,Blues
63329,X (feat. Future),21 Savage,EDM
63330,First Day Out,Tee Grizzley,Blues
63331,Darkside (with Ty Dolla $ign & Future feat. Kiiara),Ty Dolla $ign,Pop
63332,Myself,NAV,EDM
63333,All I Want for Christmas Is You,Mariah Carey,Reggae
63334,Swang,Rae Sremmurd,Reggae
63335,There's Nothing Holdin' Me Back,Shawn Mendes,Hip hop
63336,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,Blues
63337,4:00 AM,2 Chainz,Hip hop
63338,Stranger Things,Kygo,Hip hop
63339,When It Rains It Pours,Luke Combs,Rock
63340,No Option,Post Malone,Hip hop
63341,In Case You Didn't Know,Brett Young,EDM
63342,do re mi (feat. Gucci Mane),blackbear,Rock
63343,Starboy,The Weeknd,Hip hop
63344,Tip Toe (feat. French Montana),Jason Derulo,EDM
63345,Now Or Never,Halsey,EDM
63346,Something Just Like This,The Chainsmokers,EDM
63347,Money Longer,Lil Uzi Vert,Classical
63348,Undefeated (feat. 21 Savage),A Boogie Wit da Hoodie,Country
63349,What They Want,Russ,Classical
63350,Don't,Bryson Tiller,EDM
63351,Perplexing Pegasus,Rae Sremmurd,Country
63352,Caroline,Aminé,Hip hop
63353,Closer,The Chainsmokers,Hip hop
63354,Ex Calling,6LACK,Reggae
63355,D Rose,Lil Pump,Blues
63356,Love Scars,Trippie Redd,EDM
63357,From The D To The A (feat. Lil Yachty),Tee Grizzley,Country
63358,Exchange,Bryson Tiller,Hip hop
63359,Issues,Julia Michaels,Country
63360,Portland,Drake,Pop
63361,Broccoli (feat. Lil Yachty),DRAM,Blues
63362,Fake Love,Drake,Classical
63363,'Till I Collapse,Eminem,Country
63364,Bust Down,Trippie Redd,Country
63365,U Said,Lil Peep,EDM
63366,Both (feat. Drake),Gucci Mane,EDM
63367,Greatest Love Story,LANCO,Hip hop
63368,Die For You,The Weeknd,Rock
63369,No Complaints,Metro Boomin,Country
63370,Heartache On The Dance Floor,Jon Pardi,Blues
63371,Se Preparó,Ozuna,EDM
63372,Curve (feat. The Weeknd),Gucci Mane,EDM
63373,Bedroom Floor,Liam Payne,Classical
63374,Losing Sleep,Chris Young,Country
63375,The Plan,G-Eazy,Reggae
63376,Everyday We Lit (feat. PnB Rock),YFN Lucci,Hip hop
63377,pick up the phone,Young Thug,Country
63378,Most Girls,Hailee Steinfeld,Blues
63379,One Dance,Drake,Classical
63380,Stay (with Alessia Cara),Zedd,Classical
63381,Burning,Sam Smith,Blues
63382,A Different Way (with Lauv),DJ Snake,Country
63383,Friends (with BloodPop®),Justin Bieber,Hip hop
63384,Flex Like Ouu,Lil Pump,Country
63385,Saved,Khalid,Hip hop
63386,Beamer Boy,Lil Peep,Country
63387,No Problem (feat. Lil Wayne & 2 Chainz),Chance The Rapper,EDM
63388,All Falls Down,Alan Walker,Rock
63389,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",PnB Rock,Pop
63390,I Write Sins Not Tragedies,Panic! At The Disco,Rock
63391,Mayores,Becky G,Country
63392,Craving You,Thomas Rhett,Blues
63393,Small Town Boy,Dustin Lynch,Hip hop
63394,Say A',A Boogie Wit da Hoodie,Pop
63395,The Brightside,Lil Peep,Pop
63396,No Promises (feat. Demi Lovato),Cheat Codes,Classical
63397,8TEEN,Khalid,Hip hop
63398,Dirty Sexy Money (feat. Charli XCX & French Montana),David Guetta,Reggae
63399,Hurricane,Luke Combs,Blues
63400,Reggaetón Lento (Remix),CNCO,Hip hop
63401,rockstar,Post Malone,Country
63402,Gucci Gang,Lil Pump,Hip hop
63403,I Fall Apart,Post Malone,Reggae
63404,Too Good At Goodbyes,Sam Smith,Blues
63405,Havana,Camila Cabello,Country
63406,No Limit,G-Eazy,EDM
63407,Ric Flair Drip (& Metro Boomin),Offset,Blues
63408,Bank Account,21 Savage,EDM
63409,Plain Jane,A$AP Ferg,Reggae
63410,1-800-273-8255,Logic,Blues
63411,Candy Paint,Post Malone,Blues
63412,MotorSport,Migos,EDM
63413,What Lovers Do (feat. SZA),Maroon 5,Blues
63414,XO TOUR Llif3,Lil Uzi Vert,EDM
63415,Young Dumb & Broke,Khalid,Blues
63416,Let You Down,NF,Reggae
63417,Perfect,Ed Sheeran,Reggae
63418,Bodak Yellow,Cardi B,Classical
63419,I Get The Bag (feat. Migos),Gucci Mane,Pop
63420,Wolves,Selena Gomez,Reggae
63421,Congratulations,Post Malone,Blues
63422,New Rules,Dua Lipa,Rock
63423,Ghostface Killers,21 Savage,EDM
63424,Silence,Marshmello,Pop
63425,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,Country
63426,HUMBLE.,Kendrick Lamar,EDM
63427,Walk On Water (feat. Beyoncé),Eminem,Blues
63428,Bad At Love,Halsey,Rock
63429,Unforgettable,French Montana,Reggae
63430,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,Pop
63431,Butterfly Effect,Travis Scott,Country
63432,Sorry Not Sorry,Demi Lovato,Blues
63433,Roll In Peace (feat. XXXTENTACION),Kodak Black,Hip hop
63434,Save That Shit,Lil Peep,Classical
63435,goosebumps,Travis Scott,EDM
63436,Jocelyn Flores,XXXTENTACION,EDM
63437,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,EDM
63438,Thunder,Imagine Dragons,Rock
63439,Wanted You (feat. Lil Uzi Vert),NAV,Hip hop
63440,Betrayed,Lil Xan,Hip hop
63441,Location,Khalid,Rock
63442,Fuck Love (feat. Trippie Redd),XXXTENTACION,EDM
63443,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,Hip hop
63444,LOVE. FEAT. ZACARI.,Kendrick Lamar,Pop
63445,Slippery (feat. Gucci Mane),Migos,Reggae
63446,Rake It Up,Yo Gotti,Rock
63447,How Long,Charlie Puth,Hip hop
63448,Feel It Still,Portugal. The Man,Blues
63449,Dusk Till Dawn - Radio Edit,ZAYN,Reggae
63450,Pick It Up (feat. A$AP Rocky),Famous Dex,Reggae
63451,Go Flex,Post Malone,Rock
63452,Havana - Remix,Camila Cabello,Pop
63453,Benz Truck - гелик,Lil Peep,EDM
63454,Pray,Sam Smith,Hip hop
63455,The Beautiful & Damned,G-Eazy,Rock
63456,Échame La Culpa,Luis Fonsi,Reggae
63457,Rubbin Off The Paint,YBN Nahmir,Country
63458,Sauce It Up,Lil Uzi Vert,Classical
63459,Mi Gente,J Balvin,Reggae
63460,Believer,Imagine Dragons,EDM
63461,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,Lil Uzi Vert,Pop
63462,Stargazing,Kygo,Rock
63463,DNA.,Kendrick Lamar,Country
63464,Relationship (feat. Future),Young Thug,Blues
63465,Magnolia,Playboi Carti,Reggae
63466,...Ready For It?,Taylor Swift,EDM
63467,The Race,22 Savage,Blues
63468,White Iverson,Post Malone,Country
63469,Shape of You,Ed Sheeran,Rock
63470,I Miss You (feat. Julia Michaels),Clean Bandit,Pop
63471,Redbone,Childish Gambino,Classical
63472,GUMMO,6ix9ine,EDM
63473,Awful Things,Lil Peep,Pop
63474,Love Galore,SZA,Pop
63475,Wait,Maroon 5,Classical
63476,Body Like A Back Road,Sam Hunt,Country
63477,Transportin',Kodak Black,Rock
63478,Attention,Charlie Puth,EDM
63479,Mask Off,Future,Rock
63480,Look What You Made Me Do,Taylor Swift,Pop
63481,It's A Vibe,2 Chainz,Country
63482,wokeuplikethis*,Playboi Carti,Blues
63483,Losin Control,Russ,EDM
63484,Sky Walker,Miguel,Rock
63485,Pills & Automobiles,Chris Brown,Blues
63486,20 Min,Lil Uzi Vert,Country
63487,Despacito - Remix,Luis Fonsi,Rock
63488,Homemade Dynamite - REMIX,Lorde,Hip hop
63489,Glorious (feat. Skylar Grey),Macklemore,Country
63490,Good Old Days (feat. Kesha),Macklemore,Hip hop
63491,Strip That Down,Liam Payne,Pop
63492,Everybody Dies In Their Nightmares,XXXTENTACION,Classical
63493,Get It Right (feat. MØ),Diplo,EDM
63494,Lonely Together (feat. Rita Ora),Avicii,Reggae
63495,What Ifs,Kane Brown,Rock
63496,New Freezer (feat. Kendrick Lamar),Rich The Kid,Country
63497,Praying,Kesha,Classical
63498,Patek Water,Future,Pop
63499,Mi Gente (feat. Beyoncé),J Balvin,Classical
63500,I'm the One,DJ Khaled,Pop
63501,Call It What You Want,Taylor Swift,Rock
63502,Say You Won't Let Go,James Arthur,Reggae
63503,iSpy (feat. Lil Yachty),KYLE,EDM
63504,Slow Hands,Niall Horan,Blues
63505,Pull Up N Wreck (With Metro Boomin),Big Sean,Classical
63506,Rap Saved Me,21 Savage,Blues
63507,Tunnel Vision,Kodak Black,Blues
63508,Gorgeous,Taylor Swift,Reggae
63509,I Like Me Better,Lauv,Country
63510,HOLD ME TIGHT OR DON’T,Fall Out Boy,Hip hop
63511,Bad and Boujee (feat. Lil Uzi Vert),Migos,Blues
63512,All Night,Steve Aoki,Reggae
63513,The Weekend,SZA,Reggae
63514,Unforgettable,Thomas Rhett,EDM
63515,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,Pop
63516,Bounce Back,Big Sean,Hip hop
63517,Wild Thoughts,DJ Khaled,Pop
63518,T-Shirt,Migos,Country
63519,What About Us,P!nk,EDM
63520,Boss,Lil Pump,Reggae
63521,Feels Great (feat. Fetty Wap & CVBZ),Cheat Codes,Country
63522,beibs in the trap,Travis Scott,Pop
63523,That's What I Like,Bruno Mars,Country
63524,Look At Me!,XXXTENTACION,Blues
63525,Lovin' (feat. A Boogie Wit da Hoodie),PnB Rock,Classical
63526,New,Daya,Hip hop
63527,No Role Modelz,J. Cole,Rock
63528,Lemon,N.E.R.D,Reggae
63529,U Said,Lil Peep,Hip hop
63530,Too Much To Ask,Niall Horan,Country
63531,Passionfruit,Drake,EDM
63532,Beamer Boy,Lil Peep,EDM
63533,Crew,GoldLink,Hip hop
63534,PRBLMS,6LACK,EDM
63535,do re mi,blackbear,Rock
63536,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,Country
63537,First Day Out,Tee Grizzley,Country
63538,X (feat. Future),21 Savage,Blues
63539,All I Want for Christmas Is You,Mariah Carey,Hip hop
63540,Pineapple Skies,Miguel,Reggae
63541,My Choppa Hate Niggas,21 Savage,Reggae
63542,When It Rains It Pours,Luke Combs,EDM
